URL Scraped,Label,Value
https://www.agroinfomedia.com/company-info.php?857/AGRAWAL-SEEDS-CENTRE-Dewas ,State  ,Madhya Pradesh
https://www.agroinfomedia.com/company-info.php?114/-AGRO-TECH-P-Ltd-Ahmedabad ,Contact Person  ,H.C.Kumbhani
https://www.agroinfomedia.com/company-info.php?114/-AGRO-TECH-P-Ltd-Ahmedabad ,Phone  ,...
https://www.agroinfomedia.com/company-info.php?114/-AGRO-TECH-P-Ltd-Ahmedabad ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?114/-AGRO-TECH-P-Ltd-Ahmedabad ,Mobile  ,"90999 36203, 90999 36202"
https://www.agroinfomedia.com/company-info.php?114/-AGRO-TECH-P-Ltd-Ahmedabad ,Email  ," janakdhameliya@yahoo.com, Redox_agrotech@yahoo.in"
https://www.agroinfomedia.com/company-info.php?114/-AGRO-TECH-P-Ltd-Ahmedabad ,Website   ,...
https://www.agroinfomedia.com/company-info.php?114/-AGRO-TECH-P-Ltd-Ahmedabad ,City  ,...
https://www.agroinfomedia.com/company-info.php?114/-AGRO-TECH-P-Ltd-Ahmedabad ,State  ,Gujarat
https://www.agroinfomedia.com/company-info.php?114/-AGRO-TECH-P-Ltd-Ahmedabad ,Contact Person  ,H.C.Kumbhani
https://www.agroinfomedia.com/company-info.php?114/-AGRO-TECH-P-Ltd-Ahmedabad ,Phone  ,...
https://www.agroinfomedia.com/company-info.php?114/-AGRO-TECH-P-Ltd-Ahmedabad ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?114/-AGRO-TECH-P-Ltd-Ahmedabad ,Mobile  ,"90999 36203, 90999 36202"
https://www.agroinfomedia.com/company-info.php?114/-AGRO-TECH-P-Ltd-Ahmedabad ,Email  ," janakdhameliya@yahoo.com, Redox_agrotech@yahoo.in"
https://www.agroinfomedia.com/company-info.php?114/-AGRO-TECH-P-Ltd-Ahmedabad ,Website   ,...
https://www.agroinfomedia.com/company-info.php?114/-AGRO-TECH-P-Ltd-Ahmedabad ,City  ,...
https://www.agroinfomedia.com/company-info.php?114/-AGRO-TECH-P-Ltd-Ahmedabad ,State  ,Gujarat
https://www.agroinfomedia.com/company-info.php?131/-ANNPURNA-HYBRID-SEEDS--Hanumangarh ,Contact Person  ,Dimple Bansal
https://www.agroinfomedia.com/company-info.php?131/-ANNPURNA-HYBRID-SEEDS--Hanumangarh ,Phone  ,01552-261721
https://www.agroinfomedia.com/company-info.php?131/-ANNPURNA-HYBRID-SEEDS--Hanumangarh ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?131/-ANNPURNA-HYBRID-SEEDS--Hanumangarh ,Mobile  ,94143 82209  94145 14210
https://www.agroinfomedia.com/company-info.php?131/-ANNPURNA-HYBRID-SEEDS--Hanumangarh ,Email  ,dkbansal@zapak.com
https://www.agroinfomedia.com/company-info.php?131/-ANNPURNA-HYBRID-SEEDS--Hanumangarh ,Website   ,...
https://www.agroinfomedia.com/company-info.php?131/-ANNPURNA-HYBRID-SEEDS--Hanumangarh ,City  ,01552-261721
https://www.agroinfomedia.com/company-info.php?131/-ANNPURNA-HYBRID-SEEDS--Hanumangarh ,State  ,Rajasthan
https://www.agroinfomedia.com/company-info.php?131/-ANNPURNA-HYBRID-SEEDS--Hanumangarh ,Contact Person  ,Dimple Bansal
https://www.agroinfomedia.com/company-info.php?131/-ANNPURNA-HYBRID-SEEDS--Hanumangarh ,Phone  ,01552-261721
https://www.agroinfomedia.com/company-info.php?131/-ANNPURNA-HYBRID-SEEDS--Hanumangarh ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?131/-ANNPURNA-HYBRID-SEEDS--Hanumangarh ,Mobile  ,94143 82209  94145 14210
https://www.agroinfomedia.com/company-info.php?131/-ANNPURNA-HYBRID-SEEDS--Hanumangarh ,Email  ,dkbansal@zapak.com
https://www.agroinfomedia.com/company-info.php?131/-ANNPURNA-HYBRID-SEEDS--Hanumangarh ,Website   ,...
https://www.agroinfomedia.com/company-info.php?131/-ANNPURNA-HYBRID-SEEDS--Hanumangarh ,City  ,01552-261721
https://www.agroinfomedia.com/company-info.php?131/-ANNPURNA-HYBRID-SEEDS--Hanumangarh ,State  ,Rajasthan
https://www.agroinfomedia.com/company-info.php?125/-APPLE-CROP-PROTECTION--I--PVT-LTD---Ahmedabad ,Contact Person  ,C.H. TOPIYA 
https://www.agroinfomedia.com/company-info.php?125/-APPLE-CROP-PROTECTION--I--PVT-LTD---Ahmedabad ,Phone  ,...
https://www.agroinfomedia.com/company-info.php?125/-APPLE-CROP-PROTECTION--I--PVT-LTD---Ahmedabad ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?125/-APPLE-CROP-PROTECTION--I--PVT-LTD---Ahmedabad ,Mobile  , 97121 41717 
https://www.agroinfomedia.com/company-info.php?125/-APPLE-CROP-PROTECTION--I--PVT-LTD---Ahmedabad ,Email  ,apple2011@gmail.com 
https://www.agroinfomedia.com/company-info.php?125/-APPLE-CROP-PROTECTION--I--PVT-LTD---Ahmedabad ,Website   ,...
https://www.agroinfomedia.com/company-info.php?125/-APPLE-CROP-PROTECTION--I--PVT-LTD---Ahmedabad ,City  ,...
https://www.agroinfomedia.com/company-info.php?125/-APPLE-CROP-PROTECTION--I--PVT-LTD---Ahmedabad ,State  ,Gujarat
https://www.agroinfomedia.com/company-info.php?125/-APPLE-CROP-PROTECTION--I--PVT-LTD---Ahmedabad ,Contact Person  ,C.H. TOPIYA 
https://www.agroinfomedia.com/company-info.php?125/-APPLE-CROP-PROTECTION--I--PVT-LTD---Ahmedabad ,Phone  ,...
https://www.agroinfomedia.com/company-info.php?125/-APPLE-CROP-PROTECTION--I--PVT-LTD---Ahmedabad ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?125/-APPLE-CROP-PROTECTION--I--PVT-LTD---Ahmedabad ,Mobile  , 97121 41717 
https://www.agroinfomedia.com/company-info.php?125/-APPLE-CROP-PROTECTION--I--PVT-LTD---Ahmedabad ,Email  ,apple2011@gmail.com 
https://www.agroinfomedia.com/company-info.php?125/-APPLE-CROP-PROTECTION--I--PVT-LTD---Ahmedabad ,Website   ,...
https://www.agroinfomedia.com/company-info.php?125/-APPLE-CROP-PROTECTION--I--PVT-LTD---Ahmedabad ,City  ,...
https://www.agroinfomedia.com/company-info.php?125/-APPLE-CROP-PROTECTION--I--PVT-LTD---Ahmedabad ,State  ,Gujarat
https://www.agroinfomedia.com/company-info.php?128/-ASIM-PRODUCT--Ahmedabad ,Contact Person  ,Pankaj Mashruwala
https://www.agroinfomedia.com/company-info.php?128/-ASIM-PRODUCT--Ahmedabad ,Phone  ,079-26304640/26303221
https://www.agroinfomedia.com/company-info.php?128/-ASIM-PRODUCT--Ahmedabad ,Fax  ,26301643
https://www.agroinfomedia.com/company-info.php?128/-ASIM-PRODUCT--Ahmedabad ,Mobile  ,93749 62811
https://www.agroinfomedia.com/company-info.php?128/-ASIM-PRODUCT--Ahmedabad ,Email  ,pankajasimagro@yahoo.com  
https://www.agroinfomedia.com/company-info.php?128/-ASIM-PRODUCT--Ahmedabad ,Website   ,...
https://www.agroinfomedia.com/company-info.php?128/-ASIM-PRODUCT--Ahmedabad ,City  ,079-26304640/26303221
https://www.agroinfomedia.com/company-info.php?128/-ASIM-PRODUCT--Ahmedabad ,State  ,Gujarat
https://www.agroinfomedia.com/company-info.php?128/-ASIM-PRODUCT--Ahmedabad ,Contact Person  ,Pankaj Mashruwala
https://www.agroinfomedia.com/company-info.php?128/-ASIM-PRODUCT--Ahmedabad ,Phone  ,079-26304640/26303221
https://www.agroinfomedia.com/company-info.php?128/-ASIM-PRODUCT--Ahmedabad ,Fax  ,26301643
https://www.agroinfomedia.com/company-info.php?128/-ASIM-PRODUCT--Ahmedabad ,Mobile  ,93749 62811
https://www.agroinfomedia.com/company-info.php?128/-ASIM-PRODUCT--Ahmedabad ,Email  ,pankajasimagro@yahoo.com  
https://www.agroinfomedia.com/company-info.php?128/-ASIM-PRODUCT--Ahmedabad ,Website   ,...
https://www.agroinfomedia.com/company-info.php?128/-ASIM-PRODUCT--Ahmedabad ,City  ,079-26304640/26303221
https://www.agroinfomedia.com/company-info.php?128/-ASIM-PRODUCT--Ahmedabad ,State  ,Gujarat
https://www.agroinfomedia.com/company-info.php?133/-BHARAT-AGRO-SERVICES-----------------------------------------------Nashik ,Contact Person  ,"Hardik Patel, Ramesh Patel "
https://www.agroinfomedia.com/company-info.php?133/-BHARAT-AGRO-SERVICES-----------------------------------------------Nashik ,Phone  ,02554-646054
https://www.agroinfomedia.com/company-info.php?133/-BHARAT-AGRO-SERVICES-----------------------------------------------Nashik ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?133/-BHARAT-AGRO-SERVICES-----------------------------------------------Nashik ,Mobile  ,"93702 38393, 94239 65154"
https://www.agroinfomedia.com/company-info.php?133/-BHARAT-AGRO-SERVICES-----------------------------------------------Nashik ,Email  ,...
https://www.agroinfomedia.com/company-info.php?133/-BHARAT-AGRO-SERVICES-----------------------------------------------Nashik ,Website   ,...
https://www.agroinfomedia.com/company-info.php?133/-BHARAT-AGRO-SERVICES-----------------------------------------------Nashik ,City  ,02554-646054
https://www.agroinfomedia.com/company-info.php?133/-BHARAT-AGRO-SERVICES-----------------------------------------------Nashik ,State  ,Maharashtra
https://www.agroinfomedia.com/company-info.php?133/-BHARAT-AGRO-SERVICES-----------------------------------------------Nashik ,Contact Person  ,"Hardik Patel, Ramesh Patel "
https://www.agroinfomedia.com/company-info.php?133/-BHARAT-AGRO-SERVICES-----------------------------------------------Nashik ,Phone  ,02554-646054
https://www.agroinfomedia.com/company-info.php?133/-BHARAT-AGRO-SERVICES-----------------------------------------------Nashik ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?133/-BHARAT-AGRO-SERVICES-----------------------------------------------Nashik ,Mobile  ,"93702 38393, 94239 65154"
https://www.agroinfomedia.com/company-info.php?133/-BHARAT-AGRO-SERVICES-----------------------------------------------Nashik ,Email  ,...
https://www.agroinfomedia.com/company-info.php?133/-BHARAT-AGRO-SERVICES-----------------------------------------------Nashik ,Website   ,...
https://www.agroinfomedia.com/company-info.php?133/-BHARAT-AGRO-SERVICES-----------------------------------------------Nashik ,City  ,02554-646054
https://www.agroinfomedia.com/company-info.php?133/-BHARAT-AGRO-SERVICES-----------------------------------------------Nashik ,State  ,Maharashtra
https://www.agroinfomedia.com/company-info.php?136/-CROP-LIFE-SCIENCE-LTD--Ahmedabad ,Contact Person  ,Ramesh Talavia
https://www.agroinfomedia.com/company-info.php?136/-CROP-LIFE-SCIENCE-LTD--Ahmedabad ,Phone  ,...
https://www.agroinfomedia.com/company-info.php?136/-CROP-LIFE-SCIENCE-LTD--Ahmedabad ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?136/-CROP-LIFE-SCIENCE-LTD--Ahmedabad ,Mobile  ,99099 76991
https://www.agroinfomedia.com/company-info.php?136/-CROP-LIFE-SCIENCE-LTD--Ahmedabad ,Email  ,rrt_mrt@yahoo.in  
https://www.agroinfomedia.com/company-info.php?136/-CROP-LIFE-SCIENCE-LTD--Ahmedabad ,Website   ,Web. www.clslirdia.com
https://www.agroinfomedia.com/company-info.php?136/-CROP-LIFE-SCIENCE-LTD--Ahmedabad ,City  ,...
https://www.agroinfomedia.com/company-info.php?136/-CROP-LIFE-SCIENCE-LTD--Ahmedabad ,State  ,Gujarat
https://www.agroinfomedia.com/company-info.php?136/-CROP-LIFE-SCIENCE-LTD--Ahmedabad ,Contact Person  ,Ramesh Talavia
https://www.agroinfomedia.com/company-info.php?136/-CROP-LIFE-SCIENCE-LTD--Ahmedabad ,Phone  ,...
https://www.agroinfomedia.com/company-info.php?136/-CROP-LIFE-SCIENCE-LTD--Ahmedabad ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?136/-CROP-LIFE-SCIENCE-LTD--Ahmedabad ,Mobile  ,99099 76991
https://www.agroinfomedia.com/company-info.php?136/-CROP-LIFE-SCIENCE-LTD--Ahmedabad ,Email  ,rrt_mrt@yahoo.in  
https://www.agroinfomedia.com/company-info.php?136/-CROP-LIFE-SCIENCE-LTD--Ahmedabad ,Website   ,Web. www.clslirdia.com
https://www.agroinfomedia.com/company-info.php?136/-CROP-LIFE-SCIENCE-LTD--Ahmedabad ,City  ,...
https://www.agroinfomedia.com/company-info.php?136/-CROP-LIFE-SCIENCE-LTD--Ahmedabad ,State  ,Gujarat
https://www.agroinfomedia.com/company-info.php?226/-DANTIWADA-SEED-PVT-LTD--Ahmedabad ,Contact Person  ,Nilesh A. Patel
https://www.agroinfomedia.com/company-info.php?226/-DANTIWADA-SEED-PVT-LTD--Ahmedabad ,Phone  ,079-26583378-79
https://www.agroinfomedia.com/company-info.php?226/-DANTIWADA-SEED-PVT-LTD--Ahmedabad ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?226/-DANTIWADA-SEED-PVT-LTD--Ahmedabad ,Mobile  ,94288 96009
https://www.agroinfomedia.com/company-info.php?226/-DANTIWADA-SEED-PVT-LTD--Ahmedabad ,Email  ,dspseed@yahoo.co.in 
https://www.agroinfomedia.com/company-info.php?226/-DANTIWADA-SEED-PVT-LTD--Ahmedabad ,Website   , www.dspseed.in
https://www.agroinfomedia.com/company-info.php?226/-DANTIWADA-SEED-PVT-LTD--Ahmedabad ,City  ,079-26583378-79
https://www.agroinfomedia.com/company-info.php?226/-DANTIWADA-SEED-PVT-LTD--Ahmedabad ,State  ,Gujarat
https://www.agroinfomedia.com/company-info.php?226/-DANTIWADA-SEED-PVT-LTD--Ahmedabad ,Contact Person  ,Nilesh A. Patel
https://www.agroinfomedia.com/company-info.php?226/-DANTIWADA-SEED-PVT-LTD--Ahmedabad ,Phone  ,079-26583378-79
https://www.agroinfomedia.com/company-info.php?226/-DANTIWADA-SEED-PVT-LTD--Ahmedabad ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?226/-DANTIWADA-SEED-PVT-LTD--Ahmedabad ,Mobile  ,94288 96009
https://www.agroinfomedia.com/company-info.php?226/-DANTIWADA-SEED-PVT-LTD--Ahmedabad ,Email  ,dspseed@yahoo.co.in 
https://www.agroinfomedia.com/company-info.php?226/-DANTIWADA-SEED-PVT-LTD--Ahmedabad ,Website   , www.dspseed.in
https://www.agroinfomedia.com/company-info.php?226/-DANTIWADA-SEED-PVT-LTD--Ahmedabad ,City  ,079-26583378-79
https://www.agroinfomedia.com/company-info.php?226/-DANTIWADA-SEED-PVT-LTD--Ahmedabad ,State  ,Gujarat
https://www.agroinfomedia.com/company-info.php?228/-DAVE-S-SEEDS-HOUSE--Bharuch ,Contact Person  ,"Yogesh Dave, Jignesh Dave  "
https://www.agroinfomedia.com/company-info.php?228/-DAVE-S-SEEDS-HOUSE--Bharuch ,Phone  ,02642-264505
https://www.agroinfomedia.com/company-info.php?228/-DAVE-S-SEEDS-HOUSE--Bharuch ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?228/-DAVE-S-SEEDS-HOUSE--Bharuch ,Mobile  ,"94280 25338, 94283 21751  "
https://www.agroinfomedia.com/company-info.php?228/-DAVE-S-SEEDS-HOUSE--Bharuch ,Email  ,mangalyaseeds@gmail.com 
https://www.agroinfomedia.com/company-info.php?228/-DAVE-S-SEEDS-HOUSE--Bharuch ,Website   ,...
https://www.agroinfomedia.com/company-info.php?228/-DAVE-S-SEEDS-HOUSE--Bharuch ,City  ,02642-264505
https://www.agroinfomedia.com/company-info.php?228/-DAVE-S-SEEDS-HOUSE--Bharuch ,State  ,Gujarat
https://www.agroinfomedia.com/company-info.php?228/-DAVE-S-SEEDS-HOUSE--Bharuch ,Contact Person  ,"Yogesh Dave, Jignesh Dave  "
https://www.agroinfomedia.com/company-info.php?228/-DAVE-S-SEEDS-HOUSE--Bharuch ,Phone  ,02642-264505
https://www.agroinfomedia.com/company-info.php?228/-DAVE-S-SEEDS-HOUSE--Bharuch ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?228/-DAVE-S-SEEDS-HOUSE--Bharuch ,Mobile  ,"94280 25338, 94283 21751  "
https://www.agroinfomedia.com/company-info.php?228/-DAVE-S-SEEDS-HOUSE--Bharuch ,Email  ,mangalyaseeds@gmail.com 
https://www.agroinfomedia.com/company-info.php?228/-DAVE-S-SEEDS-HOUSE--Bharuch ,Website   ,...
https://www.agroinfomedia.com/company-info.php?228/-DAVE-S-SEEDS-HOUSE--Bharuch ,City  ,02642-264505
https://www.agroinfomedia.com/company-info.php?228/-DAVE-S-SEEDS-HOUSE--Bharuch ,State  ,Gujarat
https://www.agroinfomedia.com/company-info.php?139/-DAYAL-ENGINEERING---Ahmedabad ,Contact Person  ,S.Tarsemsing  
https://www.agroinfomedia.com/company-info.php?139/-DAYAL-ENGINEERING---Ahmedabad ,Phone  ,079-22817222
https://www.agroinfomedia.com/company-info.php?139/-DAYAL-ENGINEERING---Ahmedabad ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?139/-DAYAL-ENGINEERING---Ahmedabad ,Mobile  ,98258 83376
https://www.agroinfomedia.com/company-info.php?139/-DAYAL-ENGINEERING---Ahmedabad ,Email  ,Dayaleng141@yahoo.in
https://www.agroinfomedia.com/company-info.php?139/-DAYAL-ENGINEERING---Ahmedabad ,Website   ,www.dhayaleng.com
https://www.agroinfomedia.com/company-info.php?139/-DAYAL-ENGINEERING---Ahmedabad ,City  ,079-22817222
https://www.agroinfomedia.com/company-info.php?139/-DAYAL-ENGINEERING---Ahmedabad ,State  ,Gujarat
https://www.agroinfomedia.com/company-info.php?139/-DAYAL-ENGINEERING---Ahmedabad ,Contact Person  ,S.Tarsemsing  
https://www.agroinfomedia.com/company-info.php?139/-DAYAL-ENGINEERING---Ahmedabad ,Phone  ,079-22817222
https://www.agroinfomedia.com/company-info.php?139/-DAYAL-ENGINEERING---Ahmedabad ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?139/-DAYAL-ENGINEERING---Ahmedabad ,Mobile  ,98258 83376
https://www.agroinfomedia.com/company-info.php?139/-DAYAL-ENGINEERING---Ahmedabad ,Email  ,Dayaleng141@yahoo.in
https://www.agroinfomedia.com/company-info.php?139/-DAYAL-ENGINEERING---Ahmedabad ,Website   ,www.dhayaleng.com
https://www.agroinfomedia.com/company-info.php?139/-DAYAL-ENGINEERING---Ahmedabad ,City  ,079-22817222
https://www.agroinfomedia.com/company-info.php?139/-DAYAL-ENGINEERING---Ahmedabad ,State  ,Gujarat
https://www.agroinfomedia.com/company-info.php?227/-DEV-BIO-INTERNATIONAL--Ahmedabad ,Contact Person  ,"Naresh Patel, Dilip Patel "
https://www.agroinfomedia.com/company-info.php?227/-DEV-BIO-INTERNATIONAL--Ahmedabad ,Phone  ,02772-223801 
https://www.agroinfomedia.com/company-info.php?227/-DEV-BIO-INTERNATIONAL--Ahmedabad ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?227/-DEV-BIO-INTERNATIONAL--Ahmedabad ,Mobile  ," 90990 56156, 99250 73060  "
https://www.agroinfomedia.com/company-info.php?227/-DEV-BIO-INTERNATIONAL--Ahmedabad ,Email  ,devbio123hmic@yahoo.in 
https://www.agroinfomedia.com/company-info.php?227/-DEV-BIO-INTERNATIONAL--Ahmedabad ,Website   ,www.devbiointernational.com 
https://www.agroinfomedia.com/company-info.php?227/-DEV-BIO-INTERNATIONAL--Ahmedabad ,City  ,02772-223801 
https://www.agroinfomedia.com/company-info.php?227/-DEV-BIO-INTERNATIONAL--Ahmedabad ,State  ,Gujarat
https://www.agroinfomedia.com/company-info.php?227/-DEV-BIO-INTERNATIONAL--Ahmedabad ,Contact Person  ,"Naresh Patel, Dilip Patel "
https://www.agroinfomedia.com/company-info.php?227/-DEV-BIO-INTERNATIONAL--Ahmedabad ,Phone  ,02772-223801 
https://www.agroinfomedia.com/company-info.php?227/-DEV-BIO-INTERNATIONAL--Ahmedabad ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?227/-DEV-BIO-INTERNATIONAL--Ahmedabad ,Mobile  ," 90990 56156, 99250 73060  "
https://www.agroinfomedia.com/company-info.php?227/-DEV-BIO-INTERNATIONAL--Ahmedabad ,Email  ,devbio123hmic@yahoo.in 
https://www.agroinfomedia.com/company-info.php?227/-DEV-BIO-INTERNATIONAL--Ahmedabad ,Website   ,www.devbiointernational.com 
https://www.agroinfomedia.com/company-info.php?227/-DEV-BIO-INTERNATIONAL--Ahmedabad ,City  ,02772-223801 
https://www.agroinfomedia.com/company-info.php?227/-DEV-BIO-INTERNATIONAL--Ahmedabad ,State  ,Gujarat
https://www.agroinfomedia.com/company-info.php?274/-KRISHI-PANDIT-KENDRA-Jalgaon ,Contact Person  ,Pradeep LodhaA
https://www.agroinfomedia.com/company-info.php?274/-KRISHI-PANDIT-KENDRA-Jalgaon ,Phone  ,02580-242220/242110
https://www.agroinfomedia.com/company-info.php?274/-KRISHI-PANDIT-KENDRA-Jalgaon ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?274/-KRISHI-PANDIT-KENDRA-Jalgaon ,Mobile  ,94227 71160
https://www.agroinfomedia.com/company-info.php?274/-KRISHI-PANDIT-KENDRA-Jalgaon ,Email  ,...
https://www.agroinfomedia.com/company-info.php?274/-KRISHI-PANDIT-KENDRA-Jalgaon ,Website   ,...
https://www.agroinfomedia.com/company-info.php?274/-KRISHI-PANDIT-KENDRA-Jalgaon ,City  ,02580-242220/242110
https://www.agroinfomedia.com/company-info.php?274/-KRISHI-PANDIT-KENDRA-Jalgaon ,State  ,Maharashtra
https://www.agroinfomedia.com/company-info.php?274/-KRISHI-PANDIT-KENDRA-Jalgaon ,Contact Person  ,Pradeep LodhaA
https://www.agroinfomedia.com/company-info.php?274/-KRISHI-PANDIT-KENDRA-Jalgaon ,Phone  ,02580-242220/242110
https://www.agroinfomedia.com/company-info.php?274/-KRISHI-PANDIT-KENDRA-Jalgaon ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?274/-KRISHI-PANDIT-KENDRA-Jalgaon ,Mobile  ,94227 71160
https://www.agroinfomedia.com/company-info.php?274/-KRISHI-PANDIT-KENDRA-Jalgaon ,Email  ,...
https://www.agroinfomedia.com/company-info.php?274/-KRISHI-PANDIT-KENDRA-Jalgaon ,Website   ,...
https://www.agroinfomedia.com/company-info.php?274/-KRISHI-PANDIT-KENDRA-Jalgaon ,City  ,02580-242220/242110
https://www.agroinfomedia.com/company-info.php?274/-KRISHI-PANDIT-KENDRA-Jalgaon ,State  ,Maharashtra
https://www.agroinfomedia.com/company-info.php?282/-MAKHTESHIM-AGRI-INDIA-PVT-LTD---Ahmedabad ,Contact Person  ,M.K. Ramisetty
https://www.agroinfomedia.com/company-info.php?282/-MAKHTESHIM-AGRI-INDIA-PVT-LTD---Ahmedabad ,Phone  ,...
https://www.agroinfomedia.com/company-info.php?282/-MAKHTESHIM-AGRI-INDIA-PVT-LTD---Ahmedabad ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?282/-MAKHTESHIM-AGRI-INDIA-PVT-LTD---Ahmedabad ,Mobile  ,99789 74401 
https://www.agroinfomedia.com/company-info.php?282/-MAKHTESHIM-AGRI-INDIA-PVT-LTD---Ahmedabad ,Email  ,ramisetty@ma-india.com 
https://www.agroinfomedia.com/company-info.php?282/-MAKHTESHIM-AGRI-INDIA-PVT-LTD---Ahmedabad ,Website   ,www.ma-india.com/
https://www.agroinfomedia.com/company-info.php?282/-MAKHTESHIM-AGRI-INDIA-PVT-LTD---Ahmedabad ,City  ,...
https://www.agroinfomedia.com/company-info.php?282/-MAKHTESHIM-AGRI-INDIA-PVT-LTD---Ahmedabad ,State  ,Gujarat
https://www.agroinfomedia.com/company-info.php?282/-MAKHTESHIM-AGRI-INDIA-PVT-LTD---Ahmedabad ,Contact Person  ,M.K. Ramisetty
https://www.agroinfomedia.com/company-info.php?282/-MAKHTESHIM-AGRI-INDIA-PVT-LTD---Ahmedabad ,Phone  ,...
https://www.agroinfomedia.com/company-info.php?282/-MAKHTESHIM-AGRI-INDIA-PVT-LTD---Ahmedabad ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?282/-MAKHTESHIM-AGRI-INDIA-PVT-LTD---Ahmedabad ,Mobile  ,99789 74401 
https://www.agroinfomedia.com/company-info.php?282/-MAKHTESHIM-AGRI-INDIA-PVT-LTD---Ahmedabad ,Email  ,ramisetty@ma-india.com 
https://www.agroinfomedia.com/company-info.php?282/-MAKHTESHIM-AGRI-INDIA-PVT-LTD---Ahmedabad ,Website   ,www.ma-india.com/
https://www.agroinfomedia.com/company-info.php?282/-MAKHTESHIM-AGRI-INDIA-PVT-LTD---Ahmedabad ,City  ,...
https://www.agroinfomedia.com/company-info.php?282/-MAKHTESHIM-AGRI-INDIA-PVT-LTD---Ahmedabad ,State  ,Gujarat
https://www.agroinfomedia.com/company-info.php?276/-MANAN-AGRICULTURE-AGENCY--Bharuch ,Contact Person  ,Heren Patel 
https://www.agroinfomedia.com/company-info.php?276/-MANAN-AGRICULTURE-AGENCY--Bharuch ,Phone  ," 02642-246445,246498 "
https://www.agroinfomedia.com/company-info.php?276/-MANAN-AGRICULTURE-AGENCY--Bharuch ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?276/-MANAN-AGRICULTURE-AGENCY--Bharuch ,Mobile  , 98791 11071 
https://www.agroinfomedia.com/company-info.php?276/-MANAN-AGRICULTURE-AGENCY--Bharuch ,Email  ,...
https://www.agroinfomedia.com/company-info.php?276/-MANAN-AGRICULTURE-AGENCY--Bharuch ,Website   ,...
https://www.agroinfomedia.com/company-info.php?276/-MANAN-AGRICULTURE-AGENCY--Bharuch ,City  ," 02642-246445,246498 "
https://www.agroinfomedia.com/company-info.php?276/-MANAN-AGRICULTURE-AGENCY--Bharuch ,State  ,Gujarat
https://www.agroinfomedia.com/company-info.php?276/-MANAN-AGRICULTURE-AGENCY--Bharuch ,Contact Person  ,Heren Patel 
https://www.agroinfomedia.com/company-info.php?276/-MANAN-AGRICULTURE-AGENCY--Bharuch ,Phone  ," 02642-246445,246498 "
https://www.agroinfomedia.com/company-info.php?276/-MANAN-AGRICULTURE-AGENCY--Bharuch ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?276/-MANAN-AGRICULTURE-AGENCY--Bharuch ,Mobile  , 98791 11071 
https://www.agroinfomedia.com/company-info.php?276/-MANAN-AGRICULTURE-AGENCY--Bharuch ,Email  ,...
https://www.agroinfomedia.com/company-info.php?276/-MANAN-AGRICULTURE-AGENCY--Bharuch ,Website   ,...
https://www.agroinfomedia.com/company-info.php?276/-MANAN-AGRICULTURE-AGENCY--Bharuch ,City  ," 02642-246445,246498 "
https://www.agroinfomedia.com/company-info.php?276/-MANAN-AGRICULTURE-AGENCY--Bharuch ,State  ,Gujarat
https://www.agroinfomedia.com/company-info.php?284/-NEHA-AGRO-INDUSTRIES--Ahmedabad ,Contact Person  ,Shri Chirag Gandhi 
https://www.agroinfomedia.com/company-info.php?284/-NEHA-AGRO-INDUSTRIES--Ahmedabad ,Phone  ,...
https://www.agroinfomedia.com/company-info.php?284/-NEHA-AGRO-INDUSTRIES--Ahmedabad ,Fax  ,...
https://www.agroinfomedia.com/company-info.php?284/-NEHA-AGRO-INDUSTRIES--Ahmedabad ,Mobile  ,"94263 64992, 93271 64992 "
https://www.agroinfomedia.com/company-info.php?284/-NEHA-AGRO-INDUSTRIES--Ahmedabad ,Email  ,nehaagro91@gmail.com 
https://www.agroinfomedia.com/company-info.php?284/-NEHA-AGRO-INDUSTRIES--Ahmedabad ,Website   ,...
https://www.agroinfomedia.com/company-info.php?284/-NEHA-AGRO-INDUSTRIES--Ahmedabad ,City  ,...
https://www.agroinfomedia.com/company-info.php?284/-NEHA-AGRO-INDUSTRIES--Ahmedabad ,State  ,Gujarat
